detailUrl,title
http://ndltd.ncl.edu.tw/handle/42937321885233462152,E2T-iSEE:Event-Emotion Transition Extended iSEE Scheduler / E2T-iSEE:應用於事件與情感狀態轉移排程器之編輯
http://ndltd.ncl.edu.tw/handle/39260105037657300388,An Approach to Innovation Operation and Venture Strategy of Small Medium Enterprise: Case Study for Pickled Foods Corporation / 中小企業創新經營與創業策略之研究:以醃漬食品企業為例
http://ndltd.ncl.edu.tw/handle/95793542749653827413,On Translating Japanese Mimesis into Chinese / 日語擬態詞的漢譯探討
http://ndltd.ncl.edu.tw/handle/78496035390114033506,The Study of Relationships betweenPerception of Patient Safety Culture and Morale ofNursing Staff / 護理人員對病人安全文化認知與工作士氣之探討
http://ndltd.ncl.edu.tw/handle/06370392842580258382,Ontology-based Portable Campus Guidance System / 以本體論為基礎之可攜式校園導覽系統
http://ndltd.ncl.edu.tw/handle/20481572695428212834,A Study on Operation Performance Evaluation of Domestic Vessel Carriers / 國內船舶運送業營運績效評估之研究
http://ndltd.ncl.edu.tw/handle/45744224918015060038,Valuation and Performance Evaluation of Enterprises Composing a Group / 企業集團轉投資標的評價及整體效益分析研究
http://ndltd.ncl.edu.tw/handle/36212290258156298896,A Study on Establishing a Recycling-oriented Society / 建立循環型社會之研究
http://ndltd.ncl.edu.tw/handle/99386125381254055505,Axisymmetrization and binary vortex interaction / 軸對稱化與雙渦旋交互作用
http://ndltd.ncl.edu.tw/handle/57754880669128904809,The Decision-Model of Building a Professional Classroom for Design Department / 建構設計科系專業教室之決策模式研究
http://ndltd.ncl.edu.tw/handle/03971799747190493364,The Case Study on the Business Strategy for Sapphire Substrate Industry in Taiwan / 台灣藍寶石基板產業經營策略之個案研究
http://ndltd.ncl.edu.tw/handle/34642481849456793588,"Study of Yang Lian, the Upright Royal Official of Late Ming Dynasty / 晚明直臣楊漣之研究(1572-1625)"
http://ndltd.ncl.edu.tw/handle/22566008302488634577,Identification of Cross-Species Simple Sequence Repeat Biomarkers / 跨物種簡單重複序列生物標記之辨識
http://ndltd.ncl.edu.tw/handle/19767784217339799184,A Text-Critical Study on the Dunhuang Manuscript P.T.980 / 法藏敦煌藏文寫卷P.T.980考釋
http://ndltd.ncl.edu.tw/handle/55432299510462141409,"Functional Properties of Tsuan-kan Tea of Hakka  Areas in Taiwan – The Antioxidant, Antiinflammatory and Antibacterial Activities / 客家酸柑茶之保健功能研究－抗氧化、抗發炎及抗菌能力探討"
http://ndltd.ncl.edu.tw/handle/31004602751980839118,The Effects of Teaching the English-learning Magazine on Junior High School Students' Reading Comprehension and Sentence-level Writing Abilities / 英語學習雜誌教學對國中學生閱讀理解及句子寫作之效益研究
http://ndltd.ncl.edu.tw/handle/99171716212496056717,A Directional Pairing Interaction System / 以觸控式行動裝置為基礎之指向互動系統
http://ndltd.ncl.edu.tw/handle/45117187278749508682,Investigation of trans fatty acids in commercial foods and the effect of different thermal processing conditions on trans fatty acid formed from foods / 市售食品中反式脂肪酸之調查及不同熱加工條件對食品產生反式脂肪酸之影響
http://ndltd.ncl.edu.tw/handle/63670489804477990017,Accelerating the measurement of Multi-layered Heat Transition by Electric Capacitor in V-R-C Circuit . / 以熱電路熱容理論加速多層壁之熱傳量測
http://ndltd.ncl.edu.tw/handle/92690361484037633722,Full-Custom All-Digital Phase-Locked Loops for Clock Generator Application / 應用於時脈產生器之全客戶式全數位鎖相迴路
http://ndltd.ncl.edu.tw/handle/10661861667980942559,Performance Effect of Implementing Project Management on Engineering Subcontracts — A Case Study of S Company / 導入專案管理提升工程分包績效之研究－以S公司工程分包為例
http://ndltd.ncl.edu.tw/handle/71203413247450725180,The Prospective of China Mobile Industry Analyzed by R-SCP Model / 以R-SCP模型分析中國移動電信產業前景
http://ndltd.ncl.edu.tw/handle/78967558765867585907,An Action Research on Life Education Integrated into Pre-School Curriculum: An Example of A Public Pre-School In New Taipei City / 生命教育融入統整課程之行動研究-以新北市某公立幼兒元為例
http://ndltd.ncl.edu.tw/handle/94942151774254334612,A study on the informational integration and management of the sheet metal industry in Taiwan. / 臺灣鈑金產業運用資訊設計整合管理
http://ndltd.ncl.edu.tw/handle/67756962604833309380,Radio Resource Management in Self-organized Networks: Distributed Learning and Robust Strategies / 自組式網路中的無線資源管理：分散式學習與穩當策略
http://ndltd.ncl.edu.tw/handle/58340714119190472661,A Study of Purchase Intention in Selecting Fragrances by Visual and Olfactory Senses / 視覺與嗅覺判別保養品香味及影響購買意願之探討
http://ndltd.ncl.edu.tw/handle/82815482259846434042,The optimization and active control of improved tuned liquid column dampers  in the buildings / 樓房結構裝設改良式調諧液柱阻尼器之最佳化參數搜尋與主動控制
http://ndltd.ncl.edu.tw/handle/16583863137293933765,A BASIC UNDERSTANDING OF RAPID MOLD SURFACE HEATING VIA LASER ENERGY / 運用雷射於快速模具表面加熱之基礎研究
http://ndltd.ncl.edu.tw/handle/33944963787063665214,Compare study between acupuncture and far-infrared ray illumination at Zhongwan acupoint on the effect of heart rate variability and ryodoraku value / 比較針刺與遠紅外線照射中脘穴對心率變異性與良導絡數值的影響
http://ndltd.ncl.edu.tw/handle/66420710332905334495,Rebuild a shopping center with charismatic leadership / 消失與重生-魅力領導重建商城
http://ndltd.ncl.edu.tw/handle/69023007779884197140,Clock Skew Based Identification Technology for Mobile Devices / 基於時脈偏移的可攜式裝置識別技術
http://ndltd.ncl.edu.tw/handle/79339114455140790516,A Case Study of Business Operational Strategies for Platform Digital Printing Industry / 平台式數位噴繪印刷產業之營運策略
http://ndltd.ncl.edu.tw/handle/31153929897318962367,"A Research on the Relationship among Working Conditions, Job Stress, and Job Satisfaction of Nursing Aides -- Taoyuan County Hospitals as Example / 醫院照顧服務員勞動條件、工作壓力與工作滿意度之研究—以桃園縣醫療院所為例"
http://ndltd.ncl.edu.tw/handle/53031587574592052717,The precision amplifier circuits design and sensor module application / 精準放大器電路設計與感測模組應用
http://ndltd.ncl.edu.tw/handle/51511336913054601255,A study of effect of learning the concepts of buoyancy for the fourth grade students by using PODE teaching strategies / 以PODE教學策略探討國小四年級學生學習浮力概念成效之研究
http://ndltd.ncl.edu.tw/handle/47965143941139836109,The Influence of Diabatic Heating on Typhoon Motion near Taiwan / 非絕熱加熱對侵襲台灣颱風運動之影響
http://ndltd.ncl.edu.tw/handle/57991073214277463268,Landscape Infrastructures / 地景化公共基礎設施
http://ndltd.ncl.edu.tw/handle/23940956684897143751,Applying Game Theory to investigate Co-opetition Strategies of the Logistics and Tourism Industries between Taiwan and the Western Taiwan Straits Economic Zone / 運用賽局理論探討台灣與海峽西岸經濟區物流及觀光產業之競合策略
http://ndltd.ncl.edu.tw/handle/47451887073211749053,The Impact on Consumer Behavior: Risk and Benefits of Celebrity Endorsement. Fault and Success. / The Impact on Consumer Behavior: Risk and Benefits of Celebrity Endorsement. Fault and Success.
http://ndltd.ncl.edu.tw/handle/18264937703959925418,The Study of Soft Power and China''s Foreign Policy / 軟權力與中國外交政策之研究
http://ndltd.ncl.edu.tw/handle/88344983776862508205,Catering and the Choice between Dividends and Repurchases / 以迎合觀點分析公司支付政策的選擇
http://ndltd.ncl.edu.tw/handle/16513019084108206474,Strategies for enhanced production of arbutin using enzymatic conversion of transglucosidase / 轉葡糖苷酶之生產、固定化及其應用於轉化熊果素之策略探討
http://ndltd.ncl.edu.tw/handle/33855517505190475003,Application of GPS/GIS Integrated with Multivariate Analysis on Developing Hillslope Failure Risk Model for the Shou-Shan Community at Kaohsiung in Taiwan / 多變量不安定指數結合GPS/GIS應用於高雄壽山坡地社區邊坡破壞風險評估模式之建置
http://ndltd.ncl.edu.tw/handle/87850980101733218861,"A Study on Self-Efficacy, and Attributional Style of GiftedAnd Regular Students in Elementary School / 國小資優生與普通班學生自我效能、歸因對創造力與學業表現之研究"
http://ndltd.ncl.edu.tw/handle/02244656646237963135,Influences of Institutional Investor’s Holding and Trading on Taiwan Treasury Bond Market Liquidity / 台灣公債流動性與機構投資者籌碼面之關聯性
http://ndltd.ncl.edu.tw/handle/55685072548817373901,Performance Improvements on RSDB and Integration of Repetitive Elements with Genes / 重複序列資料庫效能之改進與基因資訊之整合應用
http://ndltd.ncl.edu.tw/handle/11492650086505790780,Research of using tide-type bioreactor to culture CHO cells / 利用潮汐式生物反應器培養中國倉鼠卵巢(CHO)細胞之研究
http://ndltd.ncl.edu.tw/handle/43142708357164202705,A Qualitative Study of the Status of Inclusive Adapted Physical Education in Elementary Schools / 國民小學實施融合式體育之質性研究
http://ndltd.ncl.edu.tw/handle/55032461308860842699,A Spatio-Temporal Seemless Model for Predicting of Highway Travel Time / 國道旅行時間資訊之時空無縫演算模型
http://ndltd.ncl.edu.tw/handle/53552811110005137795,A Study on Taiwan’s Green Diamond (Betal nut) Industry:A Case Study in Ping-Tung County / 台灣綠鑽石（檳榔）產業與發展策略之研究──以屏東縣為例
http://ndltd.ncl.edu.tw/handle/6r89fr,Learning Light Condition from Photos / 從照片中學習燈光的配置
http://ndltd.ncl.edu.tw/handle/32101988566685901623,The Dynamic Study of the Membrane with Initial Curvature / 彎曲薄膜的動態特性分析研究
http://ndltd.ncl.edu.tw/handle/89014810577228861578,A Study on the Strategy of External Storage Industry / 外接式儲存設備產業發展策略之探討
http://ndltd.ncl.edu.tw/handle/23339405966291876973,Using Artificial Neural Network to Improve The Result of Filtered Back-Projection Technique in Limit Projections / 應用類神經網路改善有限張數投影下濾波逆投影法之重建影像
http://ndltd.ncl.edu.tw/handle/93006017712872382042,Application of photo-Fenton process in the degradation and detoxification of carbofuran contaminated water / 利用光 Fenton 法降解與去除水中加保扶毒性之研究
http://ndltd.ncl.edu.tw/handle/56037171690226434095,民族音樂教育對泰雅文化復振影響之研究-以復興鄉為例
http://ndltd.ncl.edu.tw/handle/68749552647907256232,A Study for the Forecasting of Taiwan Stock Exchange Capitalization Weighted Stock Index / 臺股期貨收盤指數預測之研究
http://ndltd.ncl.edu.tw/handle/27956624744141793823,Simulation and analysis of InGaN single homojunction solar cells / 單一同質接面氮化銦鎵太陽能電池之研究
http://ndltd.ncl.edu.tw/handle/50890400063424144489,論未成年人與精神障礙者為被保險人所訂立之人壽保險契約─以我國保險法第一百零七條為中心
http://ndltd.ncl.edu.tw/handle/m8q2e9,Screening and Characterization of Cellulase Genes from the cDNA Library of a Rumen Fungus / 來自瘤胃真菌cDNA庫的纖維素酶基因的篩選和表現
http://ndltd.ncl.edu.tw/handle/24m3qn,The Anti-corruption Study of the Program of Public-private Joint Develpment in Taipei City: A Case of The Mehas-MRT / 臺北市聯合開發案防腐機制之研究：美河市的個案分析
http://ndltd.ncl.edu.tw/handle/e5976y,A Study in Adaptive Permission Probability for Packet Reservation Multiple Access in Cognitive Machine-to-Machine Networks / 感知機器通訊網路中封包保留多工存取的動態許可機率之研究
http://ndltd.ncl.edu.tw/handle/u8947p,A Comparative Analysis of Criticism and Response Strategies on Chinese and German Movie Discussion Boards / 中德批評與回應策略—以電影討論區為例
http://ndltd.ncl.edu.tw/handle/s7x834,Exploring the knowledge trajectory in a citation network of biomarkers for oral cancer diagnosis and management / 探索生物標記之知識網絡軌跡—以口腔癌診斷應用為例
http://ndltd.ncl.edu.tw/handle/q8f7nt,"Challenges and Opportunities of Electronic Components Distributors in Taiwan: The Case of L Company, Focusing on Small & Medium Enterprise Models / 台灣中小型電子零組件廠商的困境與機會 -以L公司為例"
http://ndltd.ncl.edu.tw/handle/4nhrza,Study on the Method of Practice in The Lotus Sutra / 《法華經》中修行方法之研究
http://ndltd.ncl.edu.tw/handle/ty2h48,Onomatopoeia research for Japanese language education -A focus on textbook analysis- / 日本語教育のためのオノマトペ研究―教科書分析を中心に―
http://ndltd.ncl.edu.tw/handle/mjasxg,Energy-Efficient Indoor Localization and Tracking for Internet of Things / 物聯網中的省電室內定位以及追蹤
http://ndltd.ncl.edu.tw/handle/6n67f8,A Study of Burst Risk Assessment in Real-time Stocks Trading Volume / 股票即時交易量突發風險評估之研究
http://ndltd.ncl.edu.tw/handle/7d2fe8,A Study of Efficiency and Productivity Change for Agricultural Sector in Central America / 中美洲農業部門效率與生產力變化
http://ndltd.ncl.edu.tw/handle/27nb8w,The Relationship between Job Satisfaction and Retention Intention of Cabin Crews in Taiwan / The Relationship between Job Satisfaction and Retention Intention of Cabin Crews in Taiwan
http://ndltd.ncl.edu.tw/handle/6e9n3j,Using artificial intelligence to predict Youtube trending video / 以人工智慧方法預測Youtube趨勢影片
http://ndltd.ncl.edu.tw/handle/4sg279,Factors of lnfluencing Entrepreneurs of Female lndigenous People：An example of Beauty lndustry in New Taipei city / 影響原住民女性創業因素之研究： 以新北市美容美體業為例
http://ndltd.ncl.edu.tw/handle/c7uf42,The Court Calligraphy and its Aesthetic Consciousness of the Heian Period Japan - A Study of Mariko Sakai's Artwork / 日本平安時代朝廷的書法和審美意識 —酒井真理子創作論文
http://ndltd.ncl.edu.tw/handle/36y58u,From Red Ocean to Blue Ocean: Innovative De-deflation business management Case Study “Asahi Shuzo” / 從紅海到藍海的抗通貨緊縮企業經營管理 個案研究- 以日本旭酒造公司為例
http://ndltd.ncl.edu.tw/handle/2j7h3z,Study on the viral and parasitic diseases of pigeon and pet bird in Taiwan / 臺灣鴿子與寵物鳥病毒及寄生蟲疾病之研究
http://ndltd.ncl.edu.tw/handle/nu8a3t,The Study of Relevant Factors on Passing Rate for Road Test of Driver’s License in Taiwan / 道路駕駛考驗通過率相關因子之研究
http://ndltd.ncl.edu.tw/handle/5z6fy4,The study on the degradation of protopanaxatriol ginsenoside from the roots of SANQI and their anti-inflammatory effects / 三七根中所含三醇型皂甙之降解與其抗發炎效果之研究
http://ndltd.ncl.edu.tw/handle/38u3nk,The association between Environmental Disclosure and Operating Performance：The Moderating Effect of Corporate Governance / 環境資訊揭露與經營績效之關聯性-以公司治理為調節效果
http://ndltd.ncl.edu.tw/handle/f26m6w,"A Study of the Relationships among Customer  Participation, Perceived Value, and Customer Citizenship Behavior / 顧客參與、知覺價值與顧客公民行為關係之研究"
http://ndltd.ncl.edu.tw/handle/2yg895,Ultra-low-complexity Technologies for Advanced Driving Assistance System (ADAS) / 極低複雜度之先進行車安全輔助系統設計
http://ndltd.ncl.edu.tw/handle/rmfx65,Purification of Drosophila topoisomeraseⅢβ Protein and its N-terminal deletion mutant / 果蠅拓譜異構酶Ⅲβ蛋白與其N端刪除突變株的純化
http://ndltd.ncl.edu.tw/handle/zak4s3,Improvement of Transfer in Gravure Offset Printing / 改善凹版印刷轉印之研究
http://ndltd.ncl.edu.tw/handle/4w5w3a,The Study of the Different Pronunciation between the Literary and Colloquial Chinese Characters in Taiwanese Language and the Transition Four Rules of Sounds、Rhymes and Tones / 漢字臺語「文、白異讀」間聲、韻、調 轉移規則研究
http://ndltd.ncl.edu.tw/handle/yza4yz,The Birth and Survival of Amateur YouTube Celebrities / YouTube素人明星的誕生與生存之道
http://ndltd.ncl.edu.tw/handle/jhc67a,A Comparative Study on the Minor Children Legal of Adoption between Taiwan and China / 海峽兩岸未成年子女收養法之比較與研究
http://ndltd.ncl.edu.tw/handle/p85jgv,Nanowire Field Effect Transistor based SNP Multiple Sensing Biochip for the detection of HBV drug resistance gene / 奈米線場效電晶體之單一核苷酸多樣性多重感測晶片 檢測B 型肝炎病毒抗藥性基因
http://ndltd.ncl.edu.tw/handle/45cc24,Heterogeneous Catalytic Ozonation of Target Pollutants using Fe3O4/SiO2/Co3O4: Preparation and Reaction Mechanism / 利用Fe3O4/SiO2/Co3O4異相催化臭氧降解目標汙染物: 催化劑製備與反應機制
http://ndltd.ncl.edu.tw/handle/mkph78,A Comparative Study of the Conversion Career of Catholic Religious Sisters and Buddhist Nuns in Modern Taiwan / 當代台灣修女與比丘尼皈依生涯之比較研究
http://ndltd.ncl.edu.tw/handle/ad68u8,Effects of Varying the Surface Roughness on Copper Tubes in Pool Boiling of Water / 不同表面粗糙度於紅銅圓管對水的池沸騰之影響
http://ndltd.ncl.edu.tw/handle/yq9es3,The Synergies of Company A & B in Mergers and Acquisitions / A公司併購B公司之綜合效益
http://ndltd.ncl.edu.tw/handle/5vpjng,The Mechanism of MicroRNAs/mRNAs Interactomes in Pediatric High-grade Gliomas and Radio-resistance in Pediatric Ependymomas / 兒童高度惡性膠質瘤的微型核醣核酸/核醣核酸互動組與腦室管膜瘤放射線抗性之機轉及探討
http://ndltd.ncl.edu.tw/handle/4cjxb7,Determinants of M&A Transaction Price and Private Company Discount: Business Cycle and Over Time Effect / 探討併購交易價格及未上市櫃公司流動性折價決定因素：景氣循環階段與時間推移效果
http://ndltd.ncl.edu.tw/handle/58ws72,Parallel Machine Scheduling with Sequence-Dependent Setup Times / 基於序列關係的準備時間之平行機台排程問題
http://ndltd.ncl.edu.tw/handle/fpft2t,Enhancement of Subwavelength Resolution by Depositing Nanoparticles on Microlens / 透過在微透鏡上沉積奈米粒子以提高次波長解析度
http://ndltd.ncl.edu.tw/handle/s3n4mb,Performance Evaluation on Resource Allocation in Small Cell Networks Using Q-learning Approach / 基於Q-learning之小細胞網路資源分配之效能研究
http://ndltd.ncl.edu.tw/handle/k84787,Efficient Image Denoising Algorithm for Removal of Impulse Noise / 有效移除影像中脈衝雜訊之演算法
http://ndltd.ncl.edu.tw/handle/m25az6,The Research and Implementation of Digital Resource License Control on Blockchain / 區塊鏈電子資源授權控制之研究與實作
http://ndltd.ncl.edu.tw/handle/spgkvp,Combination of positively correlated novel cancer stem cell markers GRB2 and 14-3-3θ provides improved prognosis prediction in colon cancer / 結合高度正相關GRB2 和 14-3-3θ新癌幹細胞標記提供較準確的大腸癌預後情形
http://ndltd.ncl.edu.tw/handle/2h62zk,An Iterated Local Search for the Periodic Capacitated Arc Routing Problem / 以迭代區域搜尋法求解週期性容量限制節線途程問題
http://ndltd.ncl.edu.tw/handle/m9un95,The Influence of Aromatherapy Massage Program on the Elderly\'s Health / 芳療穴位按摩課程對銀髮族自覺健康狀況影響之研究
http://ndltd.ncl.edu.tw/handle/h7hz4a,A Kalman Filter Approach to Active Duct Noise Control Using TI TMS320C6713 DSP / 以TITMS320C6713DSP實現卡爾曼濾波器於主動式管路減噪
http://ndltd.ncl.edu.tw/handle/srxw4y,A Conceptual Model of Service Quality and Its Applications for the Satellite Taxi Industry in Taipei / 衛星計程車產業服務品質指標建構與運用之研究-以台北市為例
http://ndltd.ncl.edu.tw/handle/a7vew6,A Study of Policing Operation Impact to the Police - As An Example of Xizhi Precinct / 勤務規劃及其對員警影響之研究-以汐止分局為例
http://ndltd.ncl.edu.tw/handle/hghwk9,Data Communications for Industrial Die Casting Real Time Control System / 工業壓鑄實時控制系統的數據通信
http://ndltd.ncl.edu.tw/handle/54682y,Production of lactic acid by fermentation of bovine rumen Escherichia coli CCU-8 / 牛瘤胃大腸桿菌醱酵生產乳酸之研究
http://ndltd.ncl.edu.tw/handle/c9ke9v,The Effects of Income Tax Expense and Deferred Tax Items on Earnings Management—Evidence from the Electronics Industry / 所得稅費用與遞延所得稅項目對盈餘管理的影響—以電子產業為例
http://ndltd.ncl.edu.tw/handle/vaj546,Tests for Non-inferiority of Two Median Survival Times / 兩存活中位數的非劣性檢定
http://ndltd.ncl.edu.tw/handle/3nqt57,Semi-supervised learning with triplet network / 基於三元網絡之半監督學習模型
http://ndltd.ncl.edu.tw/handle/3nv8t2,High-rate composting of barley dregs with sewage sludge and its application / 麥粕與下水污泥快速堆肥及其應用
http://ndltd.ncl.edu.tw/handle/ce9exp,An Assessment of Subsurface Drain Belt Efficiency by Numerical Simulation / 砂中排水帶功效評估之數值模擬
http://ndltd.ncl.edu.tw/handle/yan4pj,"Tourism Motivation, Satisfaction and Revisit Intention:The Tourists of the 17 km Coastline Recreation Area in Hsinchu City / 旅遊動機、滿意度及重遊意願－以新竹市17公里海岸線休閒區遊客為例"
http://ndltd.ncl.edu.tw/handle/5c6nqy,Development of Autonomous Landing Control System for Lateral Motion of a Fixed-Wing Unmanned Aerial Vehicle / 固定翼無人飛機橫向自主降落系統開發
http://ndltd.ncl.edu.tw/handle/3pt5q7,The Key Success Factors Study of Public Construction Occupational Health and Safety Management System - Company A Case Study / 探討營造業公共工程職業安全衛生管理系統建立之重要因素-以A公司為例
http://ndltd.ncl.edu.tw/handle/zzm8c5,Flashback and Reflection on Creative Process of the Penghu Regional Picture Books / 澎湖地區性圖畫書創作歷程的回溯與反思
http://ndltd.ncl.edu.tw/handle/3vamdy,Contemporary Studies in Religious Broadcasting – by Example of Fo-Hsing TV Station / 當代宗教傳播之個案研究-以佛衛慈悲台為例
http://ndltd.ncl.edu.tw/handle/5vbmmw,Development of Rapid Capturing Technique for 12-Lead ECG / 12導程心電圖快速擷取技術研發
http://ndltd.ncl.edu.tw/handle/k78d7y,A Kalman Filter Approach to Active Duct Noise Control Using TI TMS320C6713 DSP / 以TI TMS320C6713 DSP實現卡爾曼濾波器於主動式管路減噪
http://ndltd.ncl.edu.tw/handle/scp445,A Study on the Correlation of Vocational  Self-concept and Vocational Maturity for Vocational School Students / 高職學生職業自我概念與職業成熟相關之研究
http://ndltd.ncl.edu.tw/handle/jtq6hf,Educational Resource Information Communication API (ERIC API): The Case of Moodle and Online Test System Integration / 教育資源資訊溝通應用程式介面(ERIC API) : 以Moodle與線上測驗系統整合為例
http://ndltd.ncl.edu.tw/handle/kngf4q,Parameterization of the maximum cloud drop numberconcentration in a lifting parcel / 舉升氣塊中最大雲滴數量濃度的參數化方法
http://ndltd.ncl.edu.tw/handle/r4nt4t,Sleep Quality of Adolescents in Vocational High School / 高職生睡眠品質及其相關因素
http://ndltd.ncl.edu.tw/handle/72cx9g,"The research of the rhyming word in Li,Qing-Zhao's Ci / 李清照《潄玉詞》用韻之研究"
http://ndltd.ncl.edu.tw/handle/b7zr9n,The Empirical Research of Annual Report Information Disclosure and Diversification Strategy on Moderating Effect of Group R&D Spillovers / 年報資訊揭露、集團多角化策略與公司研發外溢效果、公司績效間關聯之實證研究
http://ndltd.ncl.edu.tw/handle/ua6e2e,"The Simulation of Carrier Transport under 3D Poisson and Drift-Diffusion, Schrödinger and Landscape Model in InGaN Light Emitting Diode / 在三維泊松-擴散飄移、薛丁格、藍斯蓋特模型之下氮化銦鎵發光二極體中的載子傳輸之數值模擬探討"
http://ndltd.ncl.edu.tw/handle/2rw75h,"Mr. Huang Yeou-dih''s World of Music : The Analysis and Interpretation of ""Autumn Evening""and""Swallow Poem"" / 2004 Lu Wei-Li Graduation Vocal Recital / 黃友棣音樂世界~""秋夕""與""燕詩""作品探討/2004年盧韋理畢業獨唱音樂會"
http://ndltd.ncl.edu.tw/handle/vs6yz3,On the Design of the High Participation Rate Digital Altruistic Learning Discussion Platform Based on Behavior Modification / 以行為改變技術架構高參與度的數位利他學習討論平台
http://ndltd.ncl.edu.tw/handle/2wwq9e,Surface Temperature Requirements on Ice Cream Receiving in Temperature- controlled Logistics Industry / 低溫物流業冰淇淋表面溫度驗收標準推估之研究
http://ndltd.ncl.edu.tw/handle/9n2rp7,Application for GCIP Model to Non-volatile Memory in HK/MG NMOSFET / GCIP Model 應用於HK/MG NMOSFET之非揮發性記憶體
http://ndltd.ncl.edu.tw/handle/79zz3c,The Single and Non-single Consumer Behaviors of Click-and-mortar Supermarket Chains / 單身趨勢對於消費者購買行為之影響：以比較台灣虛擬整合的超市的單身與非單身消費者為例
http://ndltd.ncl.edu.tw/handle/yd9s7m,Design GWMA Control Charts in the Presence of Autocorrelated Processes / 廣泛加權移動平均管制圖在自我相關製程下之設計
http://ndltd.ncl.edu.tw/handle/y3u4g6,The Study for The Conflict Perceptions and Responses of R.O.C. Armed Forces Basic Units’ Officers / 國軍基層軍官衝突知覺與因應之研究
http://ndltd.ncl.edu.tw/handle/mj7sq6,The optiomal model of consstruction operator-machine work assignment. / 營建人機作業指派最佳決策模式之研究
http://ndltd.ncl.edu.tw/handle/strjc9,"Research in the Relationships among Leisure Participation,Leisure Constraints, and Happiness-A Case Study of Disadvantaged students / 休閒參與、休閒阻礙與幸福感關係之研究—以弱勢學生為例"
http://ndltd.ncl.edu.tw/handle/ntj4cq,I.Synthesis of para-azo-substituted calix[4]arene derivativesII. The studied of the synthesis of poly glucosamine / I.對位偶氮化calix[4]arenes衍生物合成 II.葡萄醣胺多醣體合成研究
http://ndltd.ncl.edu.tw/handle/4ng48f,The State as Fallible Nation: An Analysis of Max Weber’s “Social Action Approach” and its Implications for an Alternative IR Model of the State / 國家的概念：韋伯社會行動理論的分析
http://ndltd.ncl.edu.tw/handle/vc2h8k,The Joy and Torment of Love: A Study of Gaetano Donizetti’s Songs / 愛情的喜與悲─以董尼才第的歌曲為例
http://ndltd.ncl.edu.tw/handle/4vk2x8,Preservation and Study of Guqin / 古琴的保存與研究
http://ndltd.ncl.edu.tw/handle/bg6d8f,"How the Frames of Time Temporal Influence the Purchase Intentions - Budget Framing, Perceived Overspending and Purchase Intentions / 預算框架對購買意願的影響-預算框架、知覺預算超支與購買意願"
http://ndltd.ncl.edu.tw/handle/xr8dsc,Linear Stability Analysis of an Orbital Ring System / 軌道環之線性穩定性分析
http://ndltd.ncl.edu.tw/handle/71568969636576517222,銀行治理與盈餘管理
http://ndltd.ncl.edu.tw/handle/23949544113644012270,ASUS desktop computer strategy analysis / 華碩桌上型電腦發展策略可行性分析
http://ndltd.ncl.edu.tw/handle/53980286691493057082,none / 以第一原理方法研究O，O2，及CO在Pt(111)、Pd(111)、Au(111)、Rh(111)表面上之吸附行為
http://ndltd.ncl.edu.tw/handle/88416120539287169936,Period-like structure and better strategy problems in minority game / 寡勝賽局理論中的類週期行為及優良策略表之探討
http://ndltd.ncl.edu.tw/handle/30838386955714327630,children's loneliness / 兒童孤寂感之相關因素研究----以桃園縣中正國小為例-----
http://ndltd.ncl.edu.tw/handle/19988948865942402040,MinorityGame多變數分析法之探討與應用
http://ndltd.ncl.edu.tw/handle/ccc8nf,The analysis of Japanese girls culture style illustration essayistSayaka Sugiura - Applications on Beitou Travel guidebook / 日本少女文化圖文隨筆作家杉浦沙也加之風格分析－應用於北投地區旅遊導覽手冊設計
http://ndltd.ncl.edu.tw/handle/yqgky6,Study and Analysis of Hybrid Power Generating System for Zero Energy Home Application / 混元型發電系統在零能源化住宅技術應用研究
http://ndltd.ncl.edu.tw/handle/ykp8fm,"Study on the Reuse and Sustainable Development of the Three-Level Ancient Monuments—A Case Study of Xiaojia Ancient Temple in Jiadong Township, Pingtung County,Taiwan / 三級古蹟再利用及永續發展之研究 —以台灣屏東縣佳冬鄉蕭家古厝為例"
http://ndltd.ncl.edu.tw/handle/64230931547609787334,Atom Lenses / 原子透鏡
http://ndltd.ncl.edu.tw/handle/50618075175832121271,measurement of energy for peptide binding to lipid membrane / 抗菌小蛋白吸附脂膜的能量測量
http://ndltd.ncl.edu.tw/handle/66988693747252196401,3D Model Alignment / 三維模型之對齊
http://ndltd.ncl.edu.tw/handle/24004300849963476725,A Study of Blog Clustering / 部落格分群之研究
http://ndltd.ncl.edu.tw/handle/80211561730646465606,A usage behavior study of mobile restaurant recommender system / 行動化餐廳推薦系統之使用行為探討
http://ndltd.ncl.edu.tw/handle/22566926843184382248,Traveling stone / 石頭遊記
http://ndltd.ncl.edu.tw/handle/87516532240345484326,XML base Workflow Engine / 以XML為基礎的工作流程引擎
http://ndltd.ncl.edu.tw/handle/91259517123472873348,Diarylethene-PMMA高分子薄膜之光感三倍頻性質研究
http://ndltd.ncl.edu.tw/handle/02553790633764525792,National Digital Library Of Theses And Dissertations In Taiwan / 正修科技大學博碩士論文建置系統說明
http://ndltd.ncl.edu.tw/handle/47854379183282486625,故事型廣告研究 / AStudyofStory-FormAdvertising
http://ndltd.ncl.edu.tw/handle/93859280196447032701,休閒健身產業團體課程知識擴散模式之研究-以LesMillsBodyTrainingSystem為例
